Species,Owner,Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points
Arabica,burka coffee estate,United Republic of Tanzania,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58
Arabica,ipanema coffees,Brazil,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58
Arabica,beneficio santa rosa,Honduras,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58
Arabica,juan luis alvarado romero,Guatemala,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58
Arabica,kona pacific farmers cooperative,United States of America,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58
Arabica,racafe & cia s.c.a,Colombia,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5
Arabica,juan luis alvarado romero,Guatemala,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5
Arabica,janny marlith torres,Honduras,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5
Arabica,case noyale ltd,Mauritius,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5
Arabica,bourbon specialty coffees,Brazil,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5
Arabica,shwe yin mar coffee,Myanmar,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5
Arabica,juan luis alvarado romero,Guatemala,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5
Arabica,jacques pereira carneiro,Brazil,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5
Arabica,eileen koyanagi,United States of America,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5
Arabica,juan luis alvarado romero,Guatemala,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5
Arabica,israel eduardo paz garcia,Mexico,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5
Arabica,cadexsa,Honduras,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42
Arabica,lusso lab,El Salvador,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42
Arabica,adam ciruli ye,China,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42
Arabica,alfredo bojalil,Mexico,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42
Arabica,armando luis pohlenz martinez,Mexico,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42
Arabica,simon mahinda,Burundi,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33
Arabica,delfina leon shine,United Republic of Tanzania,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33
Arabica,kongoni estate,United Republic of Tanzania,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33
Arabica,juan luis alvarado romero,Guatemala,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33
Arabica,miguel cortes moreno,Mexico,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33
Arabica,kona pacific farmers cooperative,United States of America,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33
Arabica,ethiopia commodity exchange,Ethiopia,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33
Arabica,volcafe ltda. - brasil,Brazil,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25
Arabica,bismarck castro,Honduras,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25
Arabica,bob mccauley,Myanmar,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25
Arabica,u htun htun,Myanmar,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25
Arabica,gloria antonieta escobar urrutia,Nicaragua,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25
Arabica,eileen koyanagi,United States of America,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25
Arabica,honor dela fuente,Colombia,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25
Arabica,the coffee source inc.,Guatemala,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25
Arabica,saul m. hernandez ramirez,Mexico,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25
Arabica,"sunvirtue co., ltd.",Vietnam,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17
Arabica,cadexsa,Honduras,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17
Arabica,juan luis alvarado romero,Guatemala,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17
Arabica,pablo enrique martinez gama,Mexico,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17
Arabica,israel eduardo paz garcia,Mexico,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17
Arabica,marco virgilio ramirez teliz,Mexico,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17
Arabica,juan luis alvarado romero,Guatemala,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17
Arabica,kona pacific farmers cooperative,United States of America,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17
Arabica,brayan cunha souza,Brazil,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08
Arabica,honor dela fuente,Nicaragua,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08
Arabica,israel eduardo paz garcia,Mexico,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08
Arabica,federico pacheco perez,Mexico,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0
Arabica,ngu shwe li,Myanmar,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0
Arabica,kurt kappeli,Mexico,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0
Arabica,doi tung development project,Thailand,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0
Arabica,pablo enrique martinez gama,Mexico,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0
Arabica,semiramis casas velazquez,Mexico,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0
Arabica,ethiopia commodity exchange,Ethiopia,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0
Arabica,federacion nacional de cafeteros,Colombia,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92
Arabica,eileen koyanagi,United States of America,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92
Arabica,calixto guillen vazquez,Mexico,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92
Arabica,alejandro garcia palacios,Mexico,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92
Arabica,christina dusing,Mexico,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92
Arabica,montegrande,Mexico,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92
Arabica,pablo enrique martinez gama,Mexico,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92
Arabica,jesus carlos cadena valdivia,Mexico,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92
Arabica,kona pacific farmers cooperative,United States of America,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92
Arabica,kennedy macharia,Kenya,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83
Arabica,juan luis alvarado romero,Guatemala,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83
Arabica,asociación aldea global jinotega,Nicaragua,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83
Arabica,sergio de la vequia bernardi,Mexico,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83
Arabica,kona pacific farmers cooperative,United States of America,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83
Arabica,juan luis alvarado romero,Guatemala,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75
Arabica,doi tung development project,Thailand,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75
Arabica,dane loraas,Peru,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75
Arabica,the coffee source inc.,Costa Rica,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75
Arabica,fredy gordillo reyes,Mexico,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75
Arabica,leonides de la cruz lopez,Mexico,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75
Arabica,calixto guillen vazquez,Mexico,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75
Arabica,israel eduardo paz garcia,Mexico,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75
Arabica,alfredo bojalil,Mexico,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75
Arabica,lusso lab,Guatemala,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75
Arabica,montegrande,Mexico,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75
Arabica,juan luis alvarado romero,Guatemala,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67
Arabica,consejo salvadoreño del café,El Salvador,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67
Arabica,doi tung development project,Thailand,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67
Arabica,juan luis alvarado romero,Guatemala,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67
Arabica,fredy gordillo reyes,Mexico,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67
Arabica,saul m. hernandez ramirez,Mexico,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67
Arabica,alfredo bojalil,Mexico,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67
Arabica,doi tung development project,Thailand,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,7.17,79.67
Arabica,obed rendon ponce,Mexico,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58
Arabica,armando luis pohlenz martinez,Mexico,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58
Arabica,exportadora de cafe condor s.a,Colombia,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58
Arabica,carl walker,Guatemala,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58
Arabica,cooperativa el gorrion r.l,Nicaragua,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5
Arabica,exportadora de cafe condor s.a,Colombia,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5
Arabica,armando luis pohlenz martinez,Mexico,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5
Arabica,mario jose fernandez,Mexico,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5
Arabica,juan luis alvarado romero,Guatemala,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42
Arabica,juan luis alvarado romero,Guatemala,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42
Arabica,adriana torres rico quevedo,Mexico,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42
Arabica,rre kunene,Ivory Coast,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33
Arabica,the coffee source inc.,Colombia,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33
Arabica,eric jesus cordoba arroyo,Mexico,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33
Arabica,eric jesus cordoba arroyo,Mexico,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33
Arabica,juan luis alvarado romero,Guatemala,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25
Arabica,marco virgilio ramirez teliz,Mexico,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25
Arabica,juan luis alvarado romero,Guatemala,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17
Arabica,janny marlith torres,Honduras,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17
Arabica,juan luis alvarado romero,Guatemala,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17
Arabica,juan luis alvarado romero,Guatemala,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17
Arabica,brent hall,Costa Rica,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17
Arabica,israel eduardo paz garcia,Mexico,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17
Arabica,julio cesar robles flores,Mexico,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17
Arabica,masamichi hiroike,Mexico,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17
Arabica,juan luis alvarado romero,Guatemala,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08
Arabica,german negron,United States of America,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08
Arabica,israel eduardo paz garcia,Mexico,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08
Arabica,juana rodriguez gutierrez,Mexico,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08
Arabica,balbino ramirez flores,Mexico,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08
Arabica,racafe & cia s.c.a,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,7.25,79.08
Arabica,juan luis alvarado romero,Guatemala,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0
Arabica,cafes finos de exportacion s de r.l.,Honduras,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0
Arabica,sustainable harvest coffee,Peru,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7.0,79.0
Arabica,gonzalo de aquino flores,Mexico,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,7.0,79.0
Arabica,israel eduardo paz garcia,Mexico,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0
Arabica,juan avenamar rodriguez funez,Mexico,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0
Arabica,alfredo bojalil,Mexico,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92
Arabica,israel eduardo paz garcia,Mexico,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,78.92
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83
Arabica,eileen koyanagi,United States of America,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75
Arabica,juan luis alvarado romero,Guatemala,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75
Arabica,octavio augusto diaz trejo,Mexico,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75
Arabica,damaso martinez perez,Mexico,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,78.75
Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,78.75
Arabica,adam ciruli ye,China,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67
Arabica,juan garcia hernandez,Mexico,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,78.67
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,6.92,78.58
Arabica,"exportadora atlantic, s.a.",Nicaragua,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58
Arabica,juan luis alvarado romero,Guatemala,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58
Arabica,"lin, che-hao krude 林哲豪",Taiwan,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58
Arabica,alfredo bojalil,Mexico,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58
Arabica,organizaciones de productores de cafe colimense,Mexico,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58
Arabica,kona pacific farmers cooperative,United States of America,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,7.25,78.58
Arabica,kurt kappeli,Mexico,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5
Arabica,rosario miguel hernandez,Mexico,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,78.5
Arabica,francisco ruiz nunez,Mexico,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5
Arabica,bourbon specialty coffees,Brazil,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42
Arabica,israel eduardo paz garcia,Mexico,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,78.42
Arabica,eileen koyanagi,United States of America,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33
Arabica,juan luis alvarado romero,Guatemala,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33
Arabica,juan luis alvarado romero,Guatemala,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33
Arabica,pablo cervantes morelos        ,Mexico,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33
Arabica,juan luis alvarado romero,Guatemala,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33
Arabica,eileen koyanagi,United States of America,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25
Arabica,kona pacific farmers cooperative,United States of America,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25
Arabica,sanjava coffee,Indonesia,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,78.17
Arabica,gustavo amieva gonzalez,Mexico,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0
Arabica,cafes finos de exportacion s de r.l.,Honduras,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0
Arabica,eileen koyanagi,United States of America,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0
Arabica,juan luis alvarado romero,Guatemala,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0
Arabica,samuel eli gurel,China,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0
Arabica,juan luis alvarado romero,Guatemala,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0
Arabica,alejandro garcia palacios,Mexico,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0
Arabica,mao-heng chu,Colombia,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78.0
Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92
Arabica,gustavo abarca solis,Mexico,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92
Arabica,juan luis alvarado romero,Guatemala,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92
Arabica,"bencafe, s. a.",Nicaragua,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,77.83
Arabica,cafe politico,Brazil,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,77.83
Arabica,juan luis alvarado romero,Guatemala,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67
Arabica,kona pacific farmers cooperative,United States of America,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58
Arabica,stephany escamilla femat,Mexico,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,77.5
Arabica,juan luis alvarado romero,Guatemala,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,77.42
Arabica,ipanema coffees,Brazil,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33
Arabica,juan luis alvarado romero,Guatemala,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33
Arabica,israel eduardo paz garcia,Mexico,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,6.83,77.33
Arabica,myriam kaplan-pasternak,Haiti,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,6.83,77.25
Arabica,eileen koyanagi,United States of America,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,6.75,77.25
Arabica,alejandro garcia palacios,Mexico,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,6.92,77.17
Arabica,andrew bowman,Peru,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77.0
Arabica,joshua marsceau,India,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,7.42,76.83
Arabica,masamichi hiroike,Mexico,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,6.58,76.75
Arabica,juan luis alvarado romero,Guatemala,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,6.5,76.5
Arabica,homero antonio de anda andrade,Mexico,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,6.58,76.42
Arabica,juan luis alvarado romero,Guatemala,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,76.33
Arabica,juan luis alvarado romero,Guatemala,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.17,76.33
Arabica,eileen koyanagi,United States of America,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25
Arabica,eileen koyanagi,United States of America,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,76.17
Arabica,israel eduardo paz garcia,Mexico,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,6.75,76.17
Arabica,william ho,Indonesia,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,6.67,76.17
Arabica,guillermo eduardo bobadilla muguira,Mexico,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,76.08
Arabica,cafes finos de exportacion s de r.l.,Honduras,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0
Arabica,ana gonzales,Philippines,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,75.83
